Pixel_X,Pixel_Y,Latitude,Longitude,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,Red_NIR_Ratio,SWIR_Ratio,Visible_SWIR_Ratio,Red_SWIR_Index,Mn_Score,Mn_Class
35,21,22.0121,80.2135,0.138423,0.02349,0.145417,0.216425,0.095285,0.446635,0.146548,0.238383,0.498063,0.191125,0.129664,0.273354,0.43625,0.907888,0.626599,0.509921,-0.116233,7.679069,LOW
36,21,22.0121,80.2136,0.023291,0.091216,0.129434,0.272898,0.287352,0.219203,0.428626,0.379165,0.406394,0.28563,0.176965,0.469001,0.406227,0.719733,1.154529,0.459688,-0.264326,8.653006,LOW
37,21,22.0121,80.2137,0.196169,0.273565,0.347559,0.144956,0.231224,0.076019,0.376041,0.275521,0.388057,0.291405,0.124376,0.247981,0.080672,0.526116,3.073942,1.498589,-0.262191,20.007662,LOW
38,21,22.0121,80.2138,0.070514,0.156455,0.075745,0.058476,0.37325,0.301681,0.257589,0.239309,0.05965,0.168503,0.125151,0.175558,0.404038,0.244354,0.434507,0.231577,-0.500277,1.592058,LOW
39,21,22.0121,80.2139,0.12662,0.229026,0.037262,0.20324,0.104445,0.396712,0.323451,0.374601,0.188238,0.107398,0.075991,0.475023,0.478869,0.54255,0.991968,0.252128,-0.400704,5.982883,LOW
0,22,22.0122,80.21,0.125114,0.143515,0.081856,0.168256,0.358571,0.277337,0.419254,0.128868,0.364253,0.206373,0.038933,0.499255,0.367893,1.30565,1.357066,0.288431,-0.49587,11.092653,LOW
1,22,22.0122,80.2101,0.176467,0.0222,0.259095,0.097764,0.135169,0.36646,0.253759,0.4765,0.111322,0.112036,0.069043,0.495932,0.238325,0.205172,2.080907,0.486014,-0.670659,9.39664,LOW
2,22,22.0122,80.2102,0.218292,0.189514,0.075695,0.248669,0.324548,0.346307,0.215022,0.394366,0.445929,0.072783,0.089119,0.156735,0.223038,0.630553,0.702728,0.854097,0.22677,8.884593,LOW
3,22,22.0122,80.2103,0.199406,0.099163,0.214632,0.308254,0.054613,0.071414,0.118068,0.282192,0.478531,0.213876,0.069967,0.256167,0.231245,1.092355,1.107772,1.072779,0.092284,13.215534,LOW
4,22,22.0122,80.2104,0.068778,0.058905,0.243833,0.2658,0.275581,0.277319,0.067161,0.21684,0.061379,0.138004,0.198032,0.471794,0.070479,1.225787,6.694148,0.939807,-0.279279,38.476615,MEDIUM
5,22,22.0122,80.2105,0.072613,0.212109,0.111319,0.281529,0.224892,0.165772,0.046367,0.14011,0.345958,0.27506,0.149605,0.374262,0.305423,2.009344,1.22539,0.577986,-0.141406,15.791413,LOW
6,22,22.0122,80.2106,0.118556,0.191241,0.292148,0.19811,0.137324,0.428541,0.256434,0.532273,0.467306,0.295486,0.130897,0.140661,0.469552,0.372196,0.299565,0.80342,0.16958,5.443078,LOW
7,22,22.0122,80.2107,0.104046,0.089241,0.33323,0.296702,0.357892,0.346444,0.342574,0.260971,0.114748,0.076858,0.160885,0.100513,0.207246,1.136915,0.484995,2.046828,0.493909,14.80577,LOW
8,22,22.0122,80.2108,0.185334,0.033207,0.104442,0.334025,0.186205,0.063136,0.241299,0.175758,0.181501,0.111598,0.083468,0.271785,0.39502,1.900483,0.688027,0.657564,0.102739,13.771782,LOW
9,22,22.0122,80.2109,0.146002,0.248272,0.133272,0.18533,0.383469,0.159932,0.296053,0.32674,0.333083,0.122008,0.101976,0.050822,0.409453,0.56721,0.124121,0.692201,0.569585,6.438291,LOW
10,22,22.0122,80.211,0.123599,0.215332,0.200322,0.24401,0.124703,0.206992,0.374479,0.274735,0.362788,0.125268,0.150647,0.467954,0.444527,0.888164,1.0527,0.48695,-0.314544,8.893707,LOW
11,22,22.0122,80.2111,0.159013,0.055809,0.130256,0.063719,0.035498,0.437294,0.314021,0.053993,0.382416,0.170343,0.049738,0.077512,0.190636,1.180134,0.406593,0.723388,-0.097657,8.650087,LOW
12,22,22.0122,80.2112,0.107625,0.239093,0.308552,0.237848,0.295477,0.340008,0.420623,0.21454,0.22514,0.295757,0.104536,0.428648,0.240564,1.108644,1.78185,0.816483,-0.286273,14.469012,LOW
13,22,22.0122,80.2113,0.217366,0.127963,0.346364,0.257959,0.140149,0.377772,0.259032,0.479971,0.168626,0.138841,0.12826,0.192697,0.332805,0.537446,0.579008,1.149992,0.144816,8.536424,LOW
14,22,22.0122,80.2114,0.19195,0.239793,0.176081,0.280663,0.216497,0.098117,0.24451,0.383201,0.486533,0.080535,0.182697,0.441693,0.054179,0.732417,8.152524,0.921093,-0.222923,43.122524,MEDIUM
15,22,22.0122,80.2115,0.203083,0.260107,0.247341,0.349961,0.092098,0.265422,0.06703,0.503434,0.085111,0.087705,0.119542,0.226971,0.39126,0.695148,0.580103,0.966148,0.21318,8.920309,LOW
16,22,22.0122,80.2116,0.248011,0.063922,0.038077,0.318637,0.317837,0.332986,0.327966,0.305458,0.273059,0.217168,0.061694,0.116175,0.112721,1.043145,1.030643,1.558405,0.46563,15.309773,LOW
17,22,22.0122,80.2117,0.178035,0.154771,0.246885,0.062227,0.194095,0.147852,0.446698,0.339442,0.303674,0.037907,0.065642,0.114796,0.29759,0.183321,0.385753,0.74957,-0.296964,3.333314,LOW
18,22,22.0122,80.2118,0.169975,0.235098,0.080539,0.189874,0.210383,0.426843,0.102836,0.245291,0.342514,0.24564,0.082299,0.374252,0.107346,0.774077,3.486405,0.561492,-0.326838,19.972911,LOW
19,22,22.0122,80.2119,0.19624,0.28794,0.156122,0.217155,0.325646,0.121209,0.106579,0.443247,0.495663,0.223839,0.148485,0.027725,0.206355,0.489919,0.134357,1.594651,0.77356,9.584813,LOW
20,22,22.0122,80.212,0.165527,0.205758,0.349581,0.038973,0.389252,0.387532,0.224544,0.268754,0.34667,0.074795,0.061507,0.186592,0.443364,0.145012,0.420856,0.616795,-0.654444,1.784639,LOW
21,22,22.0122,80.2121,0.23966,0.203292,0.084539,0.312197,0.055869,0.358776,0.396113,0.517803,0.443067,0.121155,0.159213,0.155328,0.370651,0.602927,0.419068,0.754283,0.335532,7.45192,LOW
22,22,22.0122,80.2122,0.113522,0.287624,0.288909,0.346288,0.108622,0.424985,0.415524,0.404579,0.332367,0.091962,0.060741,0.241393,0.060641,0.855924,3.980705,2.103065,0.17849,29.079597,LOW
23,22,22.0122,80.2123,0.104934,0.055468,0.041834,0.114262,0.352544,0.370228,0.382076,0.187466,0.149715,0.237041,0.105518,0.218373,0.269026,0.609507,0.811714,0.320265,-0.312987,5.9388,LOW
24,22,22.0122,80.2124,0.03972,0.192345,0.297314,0.073073,0.244806,0.305405,0.042016,0.072325,0.134511,0.175506,0.138099,0.110641,0.118057,1.010346,0.937184,1.61954,-0.204492,12.812268,LOW
25,22,22.0122,80.2125,0.236861,0.218594,0.050263,0.332899,0.28229,0.289335,0.220961,0.20478,0.48595,0.28985,0.038315,0.239768,0.079601,1.625644,3.012121,1.199749,0.162628,25.271053,LOW
26,22,22.0122,80.2126,0.038839,0.127815,0.023428,0.157734,0.226675,0.100357,0.11371,0.310449,0.338486,0.196203,0.068535,0.396105,0.386536,0.508082,1.024756,0.231474,-0.430399,5.817498,LOW
27,22,22.0122,80.2127,0.229345,0.184261,0.050946,0.117767,0.138242,0.059042,0.41706,0.353648,0.129686,0.058009,0.083724,0.046073,0.075627,0.333006,0.60921,1.386308,0.437588,9.373948,LOW
28,22,22.0122,80.2128,0.101561,0.145834,0.257292,0.057192,0.296591,0.199055,0.244257,0.142683,0.217777,0.078237,0.14384,0.162494,0.248546,0.400832,0.653776,0.765095,-0.479328,5.0897,LOW
29,22,22.0122,80.2129,0.248019,0.03959,0.136836,0.318433,0.282914,0.195445,0.088566,0.479127,0.404464,0.106488,0.098192,0.376027,0.487815,0.664612,0.770839,0.527029,-0.082933,7.372043,LOW
30,22,22.0122,80.213,0.050211,0.127595,0.071261,0.053844,0.273588,0.157726,0.378185,0.210142,0.30214,0.179505,0.094707,0.355532,0.242158,0.256227,1.468184,0.209314,-0.736946,5.688149,LOW
31,22,22.0122,80.2131,0.075625,0.020492,0.267353,0.239752,0.186091,0.199497,0.252677,0.39655,0.154042,0.2726,0.10562,0.359226,0.080805,0.604595,4.445568,1.15243,-0.199463,25.925436,LOW
32,22,22.0122,80.2132,0.201827,0.220646,0.23738,0.081751,0.137495,0.173799,0.371221,0.107042,0.399531,0.204261,0.119595,0.421245,0.107112,0.763733,3.932738,0.604007,-0.674942,21.06278,LOW
33,22,22.0122,80.2133,0.109509,0.27007,0.050173,0.115887,0.261575,0.096364,0.345466,0.110455,0.138516,0.275931,0.027857,0.073066,0.080066,1.049181,0.912575,1.084421,0.226621,12.55367,LOW
34,22,22.0122,80.2134,0.12142,0.070015,0.210741,0.262107,0.277007,0.317069,0.023419,0.211663,0.213553,0.074494,0.193293,0.233026,0.292912,1.238322,0.795551,0.899057,0.058734,11.787018,LOW
35,22,22.0122,80.2135,0.06623,0.269064,0.175023,0.282641,0.361879,0.132345,0.260163,0.118803,0.101932,0.099628,0.058304,0.366525,0.293325,2.379074,1.249551,0.693588,-0.129217,18.039451,LOW
36,22,22.0122,80.2136,0.055946,0.089184,0.311008,0.106123,0.091697,0.213927,0.157435,0.496375,0.182727,0.189052,0.015875,0.281715,0.197571,0.213796,1.425893,0.870318,-0.452745,8.247436,LOW
37,22,22.0122,80.2137,0.217491,0.02741,0.307839,0.103464,0.296422,0.370178,0.097097,0.341975,0.403868,0.056134,0.127572,0.246411,0.274943,0.30255,0.896226,0.788913,-0.408565,6.06206,LOW
38,22,22.0122,80.2138,0.156113,0.10929,0.160744,0.118391,0.123442,0.066784,0.121541,0.544142,0.37796,0.199824,0.012697,0.247382,0.075137,0.217573,3.292404,0.86548,-0.352655,17.321462,LOW
39,22,22.0122,80.2139,0.20083,0.143675,0.202906,0.194691,0.190089,0.393809,0.350219,0.400309,0.423524,0.268776,0.084514,0.479768,0.397923,0.48635,1.205678,0.453002,-0.422675,7.281627,LOW
0,23,22.0123,80.21,0.104314,0.255067,0.15201,0.208968,0.147735,0.432621,0.419239,0.217384,0.085915,0.252312,0.048482,0.372291,0.211145,0.961287,1.763199,0.618711,-0.280981,13.087924,LOW
1,23,22.0123,80.2101,0.131938,0.181308,0.090049,0.259871,0.376979,0.269938,0.4213,0.27276,0.250446,0.213617,0.029003,0.042528,0.396065,0.952744,0.107376,0.797821,0.718729,8.965751,LOW
2,23,22.0123,80.2102,0.230638,0.043496,0.255812,0.054574,0.135309,0.255096,0.351856,0.30425,0.115124,0.217085,0.098305,0.076682,0.485483,0.179372,0.15795,0.552127,-0.168434,2.030274,LOW
3,23,22.0123,80.2103,0.228206,0.079023,0.244073,0.227085,0.123472,0.153578,0.29866,0.548791,0.119534,0.14882,0.082874,0.263177,0.144052,0.41379,1.826961,1.156987,-0.073618,13.150598,LOW
4,23,22.0123,80.2104,0.156983,0.223002,0.049458,0.085473,0.164277,0.02724,0.034568,0.345723,0.214745,0.030829,0.092381,0.086732,0.09855,0.247228,0.880081,0.728244,-0.007315,6.79213,LOW
5,23,22.0123,80.2105,0.176725,0.157746,0.288589,0.100618,0.127229,0.292576,0.24123,0.441551,0.081885,0.24647,0.184137,0.264486,0.402515,0.227874,0.657085,0.583517,-0.448827,3.821041,LOW
6,23,22.0123,80.2106,0.037208,0.189994,0.321489,0.029135,0.265002,0.023258,0.203658,0.222071,0.075668,0.145502,0.184483,0.059838,0.183612,0.131198,0.325891,1.440232,-0.345075,4.817895,LOW
7,23,22.0123,80.2107,0.09913,0.060088,0.155668,0.031904,0.367902,0.440265,0.327617,0.358073,0.290433,0.153327,0.123051,0.395687,0.294865,0.0891,1.341926,0.271626,-0.850771,4.150338,LOW
8,23,22.0123,80.2108,0.150482,0.182406,0.124779,0.156667,0.305835,0.068092,0.228134,0.152141,0.220597,0.143379,0.110611,0.359305,0.213591,1.029746,1.682213,0.491269,-0.392732,12.280886,LOW
9,23,22.0123,80.2109,0.121652,0.10951,0.09048,0.15466,0.35404,0.3543,0.08214,0.246467,0.366917,0.162192,0.114471,0.159429,0.123491,0.627506,1.291019,0.866464,-0.015185,10.912562,LOW
10,23,22.0123,80.211,0.090713,0.033306,0.280085,0.088856,0.07715,0.026386,0.274148,0.147105,0.239758,0.20141,0.102527,0.398758,0.359729,0.604031,1.108495,0.486417,-0.635548,6.816421,LOW
11,23,22.0123,80.2111,0.181648,0.124394,0.084727,0.343899,0.172234,0.419228,0.051532,0.23153,0.238538,0.157827,0.056326,0.483866,0.049482,1.485333,9.778648,0.803653,-0.16909,54.086847,MEDIUM
12,23,22.0123,80.2112,0.074206,0.185754,0.301853,0.319116,0.104589,0.025937,0.098135,0.230159,0.320991,0.143504,0.033694,0.462779,0.166993,1.386501,2.771241,0.98602,-0.183738,21.266503,LOW
13,23,22.0123,80.2113,0.229323,0.182039,0.131185,0.236352,0.32166,0.199535,0.14046,0.220769,0.44651,0.168559,0.095111,0.092964,0.402049,1.070583,0.231224,0.742479,0.435413,9.040432,LOW
14,23,22.0123,80.2114,0.06763,0.105795,0.085738,0.082621,0.131191,0.06266,0.422506,0.045079,0.356571,0.126779,0.136493,0.11963,0.276063,1.832822,0.433344,0.425478,-0.182987,10.639386,LOW
15,23,22.0123,80.2115,0.185118,0.147513,0.34887,0.141023,0.099258,0.223328,0.037737,0.313125,0.49354,0.241604,0.032002,0.33901,0.283879,0.450372,1.194205,0.786484,-0.412445,8.134183,LOW
16,23,22.0123,80.2116,0.133695,0.11182,0.302964,0.212667,0.204334,0.363199,0.443195,0.333373,0.388926,0.250796,0.021388,0.270476,0.343546,0.637926,0.787307,0.83976,-0.119652,8.187531,LOW
17,23,22.0123,80.2117,0.188592,0.15192,0.136088,0.030559,0.326234,0.147799,0.383031,0.437534,0.297943,0.049256,0.050945,0.076042,0.119693,0.069843,0.635312,0.85139,-0.426671,3.88462,LOW
18,23,22.0123,80.2118,0.11328,0.240596,0.095371,0.114815,0.048086,0.134757,0.421066,0.328187,0.208842,0.192521,0.026265,0.486107,0.341181,0.349844,1.424776,0.254065,-0.617872,6.436238,LOW
19,23,22.0123,80.2119,0.101359,0.198081,0.244886,0.098101,0.144397,0.235283,0.335483,0.412835,0.174253,0.070321,0.021992,0.423645,0.477594,0.237627,0.88704,0.380572,-0.623952,3.763144,LOW
20,23,22.0123,80.212,0.168207,0.144499,0.220493,0.035213,0.149676,0.357842,0.227022,0.469449,0.173047,0.064467,0.106213,0.276649,0.472448,0.07501,0.585565,0.341353,-0.774174,0.99284,LOW
21,23,22.0123,80.2121,0.241535,0.070137,0.293765,0.168439,0.081623,0.310603,0.362533,0.117933,0.106282,0.103771,0.177729,0.495457,0.199602,1.428259,2.48222,0.664985,-0.492573,18.135869,LOW
22,23,22.0123,80.2122,0.178358,0.083641,0.221896,0.310029,0.122828,0.34483,0.449265,0.396182,0.303241,0.133028,0.196518,0.45639,0.314161,0.782543,1.452727,0.690318,-0.190967,11.297935,LOW
23,23,22.0123,80.2123,0.023704,0.231717,0.154443,0.14732,0.163348,0.351787,0.350542,0.287303,0.053687,0.027654,0.032308,0.102901,0.311254,0.51277,0.330603,0.728622,0.177517,6.039182,LOW
24,23,22.0123,80.2124,0.02711,0.100624,0.160138,0.280037,0.378877,0.377726,0.033533,0.387257,0.242486,0.086744,0.098009,0.489871,0.039603,0.723128,12.369564,0.831343,-0.272545,62.430806,HIGH
25,23,22.0123,80.2125,0.069061,0.215504,0.120964,0.248902,0.32919,0.250056,0.208513,0.251102,0.099912,0.043185,0.064114,0.162009,0.304932,0.99124,0.531296,0.792103,0.211464,9.530836,LOW
26,23,22.0123,80.2126,0.101249,0.0613,0.092638,0.206441,0.235344,0.260603,0.41567,0.068484,0.101147,0.062414,0.071322,0.228388,0.041098,3.014458,5.557086,1.109816,-0.050471,42.781791,MEDIUM
27,23,22.0123,80.2127,0.056679,0.059595,0.134832,0.161122,0.363901,0.31606,0.164198,0.232938,0.087105,0.113974,0.196004,0.395014,0.043851,0.691693,9.008032,0.674361,-0.420567,45.555666,MEDIUM
28,23,22.0123,80.2128,0.239304,0.25621,0.247017,0.123197,0.224522,0.272171,0.042862,0.199093,0.416313,0.17117,0.113279,0.046068,0.489152,0.618793,0.09418,0.691705,0.455667,6.181933,LOW
29,23,22.0123,80.2129,0.081129,0.20331,0.348785,0.282394,0.195102,0.166138,0.266874,0.160285,0.126838,0.266448,0.125027,0.473818,0.4339,1.76182,1.091997,0.695346,-0.253136,14.021625,LOW
30,23,22.0123,80.213,0.125491,0.060936,0.308838,0.114479,0.344718,0.163303,0.020582,0.045622,0.432111,0.264132,0.098912,0.410717,0.460922,2.509274,0.891078,0.485656,-0.564054,14.957576,LOW
31,23,22.0123,80.2131,0.052359,0.27406,0.088024,0.030293,0.362791,0.021448,0.218424,0.132869,0.446637,0.295133,0.15552,0.485496,0.427299,0.227989,1.136199,0.12962,-0.882539,3.293103,LOW
32,23,22.0123,80.2132,0.090171,0.258141,0.27986,0.225941,0.230985,0.421796,0.127244,0.531574,0.17298,0.253181,0.064391,0.464198,0.309639,0.425043,1.499157,0.653628,-0.34523,9.240934,LOW
33,23,22.0123,80.2133,0.145537,0.174749,0.062327,0.347367,0.090717,0.239159,0.271592,0.114463,0.227784,0.029621,0.068141,0.158548,0.119799,3.034754,1.323448,1.471878,0.373222,25.469314,LOW
34,23,22.0123,80.2134,0.116268,0.123506,0.311346,0.259494,0.237526,0.053477,0.151758,0.233861,0.289923,0.280694,0.048816,0.214131,0.30511,1.109608,0.701816,1.099373,0.095778,11.485723,LOW
35,23,22.0123,80.2135,0.040439,0.082254,0.108609,0.168384,0.045104,0.407005,0.255873,0.204127,0.139982,0.132163,0.081602,0.237952,0.422187,0.824898,0.563617,0.419598,-0.171207,6.539594,LOW
36,23,22.0123,80.2136,0.192,0.114931,0.179917,0.303885,0.398459,0.306683,0.337699,0.290706,0.284959,0.26632,0.112587,0.021151,0.477841,1.045337,0.044264,0.969559,0.869855,10.114077,LOW
37,23,22.0123,80.2137,0.243006,0.214934,0.069012,0.305044,0.174372,0.437599,0.054873,0.281507,0.450409,0.266446,0.143366,0.350089,0.203397,1.083612,1.721209,0.675819,-0.068756,14.307415,LOW
38,23,22.0123,80.2138,0.074174,0.077014,0.185617,0.187399,0.266515,0.086277,0.127957,0.273807,0.218189,0.025044,0.031577,0.020392,0.034551,0.684417,0.590193,6.78924,0.80373,28.980702,LOW
39,23,22.0123,80.2139,0.070963,0.230958,0.336427,0.140068,0.126429,0.189308,0.058197,0.16784,0.466763,0.162048,0.121352,0.162069,0.341065,0.834532,0.475185,0.947054,-0.072819,8.127632,LOW
0,24,22.0124,80.21,0.1937,0.292334,0.305738,0.084256,0.208854,0.122173,0.437852,0.042071,0.17447,0.271522,0.023568,0.238204,0.294475,2.002708,0.808911,0.732136,-0.477418,13.237097,LOW
1,24,22.0124,80.2101,0.124467,0.224091,0.147986,0.260651,0.37984,0.175037,0.07517,0.389532,0.490357,0.208789,0.047319,0.107589,0.030476,0.669139,3.53032,2.959751,0.415658,29.511608,LOW
2,24,22.0124,80.2102,0.029285,0.041745,0.051293,0.073585,0.344882,0.11159,0.42453,0.161812,0.384577,0.160379,0.011238,0.399506,0.193305,0.454754,2.066708,0.210654,-0.688919,9.582632,LOW
3,24,22.0124,80.2103,0.031072,0.090898,0.221733,0.10551,0.255785,0.089576,0.026339,0.357344,0.460665,0.036252,0.058472,0.292662,0.413699,0.295261,0.707429,0.46328,-0.47003,3.931018,LOW
4,24,22.0124,80.2104,0.245717,0.05318,0.259355,0.223736,0.388453,0.288395,0.230187,0.06556,0.048461,0.223674,0.102878,0.296388,0.48825,3.412675,0.607041,0.615687,-0.139681,19.598163,LOW
5,24,22.0124,80.2105,0.186369,0.184161,0.318942,0.224633,0.198442,0.059375,0.319591,0.26941,0.252569,0.087351,0.091574,0.31665,0.312388,0.833797,1.013645,0.864137,-0.169998,10.087448,LOW
6,24,22.0124,80.2106,0.138522,0.090185,0.269687,0.347611,0.276489,0.166623,0.05723,0.173196,0.284582,0.272149,0.141466,0.258156,0.237909,2.007036,1.085103,1.244388,0.147672,18.111274,LOW
7,24,22.0124,80.2107,0.056378,0.104733,0.313806,0.052559,0.230647,0.209947,0.093868,0.525681,0.446892,0.141556,0.037862,0.31132,0.354407,0.099982,0.878425,0.550322,-0.711119,3.335183,LOW
8,24,22.0124,80.2108,0.229379,0.02803,0.264293,0.228141,0.230895,0.439402,0.328957,0.448205,0.408796,0.095574,0.137143,0.317691,0.17429,0.50901,1.822769,1.00092,-0.164062,12.806591,LOW
9,24,22.0124,80.2109,0.106289,0.199293,0.141962,0.2293,0.118796,0.269109,0.120188,0.119088,0.314132,0.289707,0.018124,0.124061,0.186962,1.925473,0.663564,1.193678,0.297822,16.061609,LOW
10,24,22.0124,80.211,0.09547,0.21264,0.341888,0.182438,0.026071,0.144031,0.071939,0.367828,0.445453,0.21355,0.051859,0.087287,0.499758,0.495987,0.174659,0.893161,0.352769,6.291636,LOW
11,24,22.0124,80.2111,0.201713,0.176769,0.112024,0.21569,0.099587,0.143927,0.316924,0.106168,0.395061,0.062036,0.159546,0.228856,0.021161,2.031597,10.815203,1.310768,-0.029617,63.536683,HIGH
12,24,22.0124,80.2112,0.208179,0.049907,0.174478,0.238152,0.178852,0.37444,0.029623,0.269893,0.105485,0.098562,0.133111,0.456705,0.422377,0.882395,1.081274,0.469388,-0.314529,8.94583,LOW
13,24,22.0124,80.2113,0.024429,0.216301,0.225918,0.335014,0.079449,0.354162,0.192083,0.13931,0.413497,0.101141,0.180921,0.493955,0.346698,2.404814,1.424742,0.667257,-0.191733,18.704358,LOW
14,24,22.0124,80.2114,0.146547,0.279998,0.219751,0.153027,0.317842,0.259428,0.091657,0.261161,0.104796,0.04609,0.081741,0.473327,0.30053,0.58595,1.574972,0.481715,-0.511371,9.294207,LOW
15,24,22.0124,80.2115,0.100736,0.273431,0.245992,0.125045,0.36018,0.30188,0.218676,0.058748,0.208407,0.125076,0.136397,0.490826,0.26235,2.128501,1.870886,0.49263,-0.593925,17.696835,LOW
16,24,22.0124,80.2116,0.243165,0.290848,0.209426,0.103528,0.177495,0.244536,0.400238,0.08501,0.346324,0.074514,0.123693,0.108063,0.320786,1.217835,0.33687,0.729756,-0.021431,8.758196,LOW
17,24,22.0124,80.2117,0.092346,0.264496,0.062184,0.043846,0.317825,0.447447,0.147746,0.338372,0.369013,0.235168,0.074518,0.102372,0.036923,0.129581,2.772607,0.761195,-0.40026,13.994348,LOW
18,24,22.0124,80.2118,0.089152,0.218452,0.28779,0.278437,0.338283,0.444876,0.191719,0.249486,0.407699,0.086989,0.171535,0.229712,0.4992,1.116045,0.46016,0.776811,0.095887,9.373285,LOW
19,24,22.0124,80.2119,0.171429,0.06931,0.251408,0.127839,0.230727,0.399792,0.162658,0.313593,0.401694,0.296336,0.144587,0.394596,0.341664,0.407658,1.154924,0.515099,-0.510604,6.593415,LOW
20,24,22.0124,80.212,0.22786,0.299476,0.067546,0.197399,0.370723,0.288148,0.198943,0.512226,0.458178,0.137036,0.162121,0.066556,0.037018,0.385376,1.797926,2.558036,0.495705,19.044819,LOW
21,24,22.0124,80.2121,0.167671,0.08142,0.235979,0.238808,0.356855,0.06545,0.205252,0.173935,0.264672,0.110297,0.073716,0.36635,0.090503,1.372972,4.04793,1.039255,-0.210759,27.275701,LOW
22,24,22.0124,80.2122,0.14876,0.127718,0.095624,0.128626,0.05522,0.283416,0.431782,0.069413,0.349787,0.284126,0.162951,0.186577,0.332265,1.853055,0.561531,0.432211,-0.183855,11.354173,LOW
23,24,22.0124,80.2123,0.047781,0.283176,0.190144,0.208503,0.23627,0.321403,0.351696,0.232018,0.486059,0.253091,0.045712,0.098582,0.069774,0.898651,1.412883,2.367884,0.357949,18.620762,LOW
24,24,22.0124,80.2124,0.079129,0.29843,0.17127,0.176148,0.373627,0.191954,0.397728,0.20166,0.183594,0.163498,0.128719,0.457088,0.227213,0.873491,2.011719,0.507698,-0.443657,12.985929,LOW
25,24,22.0124,80.2125,0.203731,0.106814,0.079929,0.09153,0.302941,0.313033,0.319785,0.250586,0.146643,0.109643,0.021307,0.34826,0.384434,0.365264,0.905905,0.234013,-0.583756,4.117855,LOW
26,24,22.0124,80.2126,0.051304,0.282836,0.153886,0.102066,0.096501,0.039803,0.120746,0.062181,0.157729,0.287358,0.168855,0.441647,0.189072,1.64143,2.335866,0.405811,-0.624558,17.225758,LOW
27,24,22.0124,80.2127,0.236253,0.065426,0.118662,0.295969,0.262146,0.183096,0.392279,0.418065,0.36397,0.143403,0.132126,0.087579,0.094077,0.707951,0.930922,2.28251,0.543324,15.777219,LOW
